page_id,unique_ads
90725bea9d4de23d6da9860285fc4b75c16fa7794dea8c2b5cf682a863165aeb,1
68c6af050a0847653df13f64600d59805d9ad212e071e2b5a42a24a814c3b117,2
a403707ce62fda71a2f308c41f9676688d5929fcd2b44774dba49a9b7a46a13f,2
5f2b325971d7ccbee0aea475d4b0ead08ca51bfc38a54a7fae2537ae72c7a533,1
58946e23886c59d91291bbbafedd77c311823072bf86164290641396298d4744,1
50f0dde9678a5c0471c6cb7671e0aab17982904e27b7df9e3377e72a9d322a31,205
8d44536831556c31bd762afaae2239a68e63bfc18e4419f6b9def7d7b6ef3431,1
c901616330717493940191d2fcbf92a014d92679de13ba0631dd19b8ad8be9e3,3
ab08ad3d2a682499aff1cdef04048eefbb1e0535575096a9937ebecf5d7e7561,1
0348d3ed118c2845e08174d509ef13c85e1440ce137fb6c77a9ce618c4b816a2,2
d142dce9ce9dcddb2a2f4f124cfe27125f2bee4d0b3df1d74ff63fabfdc77a7e,6
7cdd70aa2f2f2d1ac5c2737ba9a70c2db19173b32e710557b56fc6841811041a,1
17dc4f75d898c8799c989c34406f0cad590badbc9b010d517ba2fe1b5f8ac50b,1
934abf0b5d7f1d59350bbbe40ae00de9311b00d7839e87c6a72e2a07f4fc143f,17
f08e7a93a87a929d54c957c4a9556251d08900030b60c2dce0df4676c2f71a20,2
c8bf9b7531b99bc4d955e920956f9fde0d19f15587216665e4138408ff86ef6e,4
9ff8bad5208bf49f2c9ef8476e6558a81c0dce5fc4b8abcf096423b4a9609331,23
56d67ed91619a94e702b0805ae2d04ed124ac6497650e2e62b0aa26a9c82bb0e,2
96d2fcb6a382f81146f3c244b138f8e5eed85b47b9e4a3707b8a6ff43cac4216,12
2eec2b0833fc724019dbe41543856be53f17ae0531da684828b96a235d55847f,92
c9c2a569fce9a61f48f67558243fe7997a2facf9d41d9689a0650248b7e548fa,1
b4967bd8cd28266a449c2ab336b758c1851f54de2fba811c2e24eff01bdf81f7,1
3d46bbeb2aa978c5f34cda060dc1f357ae2e552a1ae58bdc5953bc8f0b4221bb,254
7dc68d7cec6b442eb4fc8102e6558b681ce951a3d43b8bb3cb500879a2382056,3
d0402d5b617f16dcaa525df914ea5a1b4aa7fe177ba22c57b7b94123371878e5,2
d3cf6c37e06de65313033583673158db19616ad1d6700ace8d8bf14ddbb4969f,1
fffc9eb2035e2d9e0364c4c652a2f5026bffcc1af9a3912f8a12dc99374373bc,3
bcdefa79490cbbfc15644cef180295f9b11284cff510ad6ff3561be12898e7b3,1
6a6abb879cd8894228a8ee4816d7b2d8437d6d1e0f746e498f7357363a190033,3
cb820366b1062b8a99db7fc6a92fc2f576f79493cb8cbf19bb9c3edbbcb4ade0,13
c626df0c6c9d3b449b423568647af47d9d42ef28446a0e3bc9a09799a8b895fb,1
8b80a0a966d8bc23691b987a8cde025200eb40a62110d5ce04fc1616be4fd8a1,1
439ac577df2bb76d68d1a878ccc861140e82a6a9c5368bd38fe7c516ba70258f,1
78e8df062ae476679f5dfe750d4e8314b49b9eeb1454479f86bbfc02c07a1c1a,2
feb97b445db523e6d0bfaa0c7dd37b7f455d23c119138d4accc21a9bec42423a,9
99fe65faa415d94ba421cb147867ed9c7dfcabce4d0c94232cfc3a027261b54c,106
0d599916e808ec9958acdef516de994bd6ce477c622766e872eeece6551ec6ed,242
23dcbbabb860ee498a5b1c01169c35e71fcaaf313019ebf5961d3988ea307762,1
8237741864355ec950797589b2bbf17e6f6fac3321caa7092a5d225cee5b51cc,2
a32fa908d3b309d9f0211fcf91ba37de37c9ddb8a68cf0fc06902c70139261ff,45
377ea15ec74d25859e958aae1a9a2198f4712a70a0cb3c49ef32db68c8ed942c,6
90a17f40549bd24b2351f366805480cdb8f4d24b7dd436886e91007008ebf6ed,1
d4e19b1b2f3bfcdb25722d19d90e06b4b15f47b57fb2da8503a60dee1edf86b9,1
1bcfe928a9ae44b931d96b175f39d221ccc86e681e6a0abdca2a32e950703901,1
c39d2c278ce56f443cee6cab307375b3e22261a611a59399f420ec8093e1af2e,2
80505808366e5d31c44872e87931aba2a969c14369bc429ba39960f6b63a549f,1
81d2a4980784c72ae53c1bc88e0935b92ab11af09dc4feb7e44283d3d5be09f2,1
2257c48fc15e30e276601f4464db1714ab81080968f3e8aa51ea8663b6b2d9d1,1
a8a9288232d47a9eab213d9a4df2ef9150ed35ba064f1a2d6419599ee66a074b,1
4c2dfe2bd5c88d5810238a382d573952f78ffdcf970d1869ba8b39c694faa290,7
9064a9d8b001ad5ddf7329ed2589f647fc9c582310f43803671bacbf35afe750,10
ba8cb019deeb7bf0d6b8e3ed38cccf9fe573505bfecd136ea96bcee4153130b3,1
09122a500287ab33db8057ff20e46c03a980d846cafa6d1bf22a7476173c853c,1
970ec3947bcbf13a711e393cefe64ab1e24204bf0da5a49340d9c5324c1aab4f,1
ab719d2e16a449f5058c21ed1cf7585fb8e0ce80e2894a45e986826b8058f0f2,2
005b7dcff35441472bbdf923c423936bf35cebc4a78547fdc6da426624002b13,1
c083e2c41bd2e470d80da2174d61f16ae2a385eaa2f2066b16714056b928cf18,1
b1e770d32d88a2807288fec69e5233c474437a8af2fee2003f63a9690aa7bc87,3
add984dc09f91739a91176cd3cdc37d74f0c72a01dcefd5eacb3b01dc214757d,1
9decce0cdbbf09d3dc394a301a73853a3844f1f99fbf1ea0e066bf747b38cdbf,2
fe50c7405b0ea7b5ed2596537f69e845cb16da731a4d27bf10144ccd35529d64,23
09f34efb6abe497aafd827f9dac3cba02179c2418008ad8b89589b749c44df98,36
615bbb998f36f83e5cbf3b1a3a1214a1e3d3310bbae4cd3caee4b8048f5a6066,2
3e29a5a2d12b5ca87d4b1ee961a60bc5f93ea7d5b62a6277e183590034c67ef9,2
db13a40f854cc9ff13a0ab2cab82153224d5235524506a1179b4ff66d11c3527,1
712df4af0fae0de12a1ddaf2172b2ca2068e54eb56ceca7973874d46d6b76d31,14
c172010c96cb3fc12480e787a11067ac080e40995fbdf03cce75da840f411a2d,2
b89763bd6c720f8339a9a314d48a408deef0baf02addb8f255869877c65f82b0,199
fe9a3640fe5be5e427a76d1cdac155912b1978d14233d542941ef682f93925ca,1
039655b7cbda2f0f7448bb7a805839440d3c73ecf2cdf1cb828f091201be383e,1
76d0c0c2d6597eb02d87416cdc2ae32e3d56f27b84fe1cd9a7dcd5b4d670ca5f,1
9443433a882511c370cf04ab2c002f414a5c5c8b7d522ee39bb4e1bf899872e1,1
fdaf9fa13304e92330564167c575f51da72a760cbb977020bca3abce33ac72db,1
65f886fc247199950a7255a443944c67b02ad1d0ce43b36653c037da2ef72125,1
4deed95e1d8e50229a63353b608e957bcec122f22467e6a8cafa27e625d283dc,1
3c9ab1f1b6b71a5d56c90ae1f89e95be0cea112d91789b528582dfabc2f0ea55,1
dc5eb95114e44092573b6b85c352fb2bcb2ea766dadb5b132932a31bee8f03b7,1
7b6b1d59b45b4d05e42d5848a3ae9a6fdf587caa545d06ca8131bf7a7a768808,1
8ed28234f81faa8e2d12f109751450377689e5feeed744d9513233b6ce8c6bdc,1
3b887f6792ae9fa35d8b5d26437bcc59ba89f0272034a580819fc89d0fe2e6bb,1
51a015c9a60c6a9538ac7184af46a269835031b88e15d6f9a0460ce065c13a11,1
6dd03eab9feb6896ad5310669028b0c7cd26b464ca6ea814899f5f6a95e7d78d,1
19a8d1d3316a1c4bef83b20b2e6d8e9def5ee221056f18caed91b80c38ad8b99,1
aa8937eac2868e5c2350b4dbdb96f966bca4e0ef053fd496ca0be9c7be6bd151,41
7b8f35608794888fd26bd4b37458cd61d71501229ba457aff4174285a409ae90,8
45b1268d29bee80f8a7419d5a8878546307596303dcdfcf2d97b48885cd080ef,1
9b22c0831787372541f9b6cdf441523d851479167613c943ec513e8c0d757c24,1
28408606ade1e97353e64fea44c81d0eea4c2df2142fbe81e3dca6bf14aa9bdc,1
6f4125f1020fba382b316c6c0d2c8eb4129971d5de702ac6a30f6e972a712d64,1
3fe2c9ab76bb41e5e84b271918e6062f03da74143a445688f5cbcbbff9884e29,1
136055734798352475e0e9e2418f3c66e34f9bb4a682badf2edaeb028ed6e51f,1
01160b186323576f805533725eca8be18faf8407892cd727f41b5b54c1eb9d9b,2
44339c310a5719f5f1c9276da707824c226e37a6c3a5fbc039553968422396c4,3
1b8bb1da4d21d57374af43f47b6366974ca743c1bb7a73f08240d69086c9de76,1
c8438c30ea1e54a228c0c8b7d702e8597fe15467b7705e50848c0449ade7da2a,1
81b2f757114c066aca1434af444fa7cc0023b5ce9578f627fdc28772fe4732fa,1
ca1a0a59dcd701c09b6e32adace79f43a4e6628cb80dc6fd4943a6c85baa605a,1
f329c3660aa1ecd821147cc80dc128d17105ce4d61a5b7e55d4b1c780b92df84,1
8188cc4a93d4a764a04eb52d2809abb9e079eb2d872f92aadfe4a36ed4830dad,6
b44bac595b97570e571ff26bde8f884ba9ff29fb80e4da2ed8f65370b7c0c915,3
e46da5b059b500bc10a14bf4186ab9e73f3331a3e7864368222d2ef434b8b22f,3
2ab1f38bd736dbc77740f034e0bd1941ec029b17c2e421e3f7487a2d87eeb70d,1
32ce1542e1a9a91dfd4d016d07c57b9e25bfde8659eba1cf5cd9352e434b93a7,2
1fb0acac0288c3a25c54e42e3b9e693def4e72e89dd734ab22b9abb75f7dc353,2
37ce8372f57bbf62adb0a582f780e0de7fd99907f1aa5f969476e54337a899f1,2
1d83920e8cdb7f4a87387058af689fcc7bc075e2aa80ca6a7ca3202448b941e6,1
dbd588d4014bcc35ba1f167bccda0f63d8eed90133d893cf5c7a1df684e4e856,1
edab3be0b4182f22f6b9ff3bea0146c555e44069827bf68a92ea3c7bbc01aa87,3
5037a445a05c9d4890a978d5eb5ecde336f514cb4c90d31b208788fd52a5af82,2
69f7aab7580f2d4a444da8a928e2149045cdb932f38ff790b0c74e3f667c4f77,3
b15ddbc453be2d32749280087808032171c918329b54549e18f0a55fda490746,3
54fd324e43a9f16ed6418abc59e9eae0411c6f1af4488a974deb10a4b885edd7,2
645722d824e79e5858d918a519a6d1046a09cc43187836d3c522a09162585c87,1
d3ce0ae395ff4a5aa8f14bb22aa50db2126fef59057349fe8e45a7056146dfec,4
8d28148591bea6723f96037192ea1b426254524a47322f834fc4c7b5b3aab2f0,95
5b16d455a8a1232f140c236ca08404a03428c8a59f1e939fadfd81029b60aa0a,4
f33408513cb7064c2a4d44bd8fbf2791e2dea26ba6365078e12e4ac7740b95ee,1
433e8cc3ce97d1b32d5aea90300d6b158a5f3a351437718d9992d52166f0d6a4,1
90f0287563204ab069c16b5529c7cb4f082a1553d5947abc836857ca09039183,1
861f3e820f67e95804d248046514275d3dd6ed8be02512d356f292d04bce7dab,2
88ad2f0e5ceeaa572371cc217f59941c073763bc5c7a4dcb0984f31387c82eaf,7
f9892f738ead6b83a07b53fc0ef9d6a8c1e682f203823b81d6124732b386ee74,1
3adfca046d2ddb4413abd9cbc0a339f954197fbc6a5a311a43c6370348843f85,1
399054c310ed0ab06e4c0c6c1038860b006852e340dc1c27d7f8d094287f3bf8,2
41d5635bc60f27c628e5c56b40cc2380ef46e5389f469bacc006c6afa006d5e7,5
287921170840c5d2c3bdd1bb2c6fefd10296e48bb148f8dd81e592d6c857f077,33
62e41b86d87118b2f1a1280cb970afff4d46bea808f988c36f45e4a7ddd5b71a,7
3ee8f0e45345830df76789599df11fa01954cbfe9b50ca784ecc0c4ec26a6db8,5
a9e42c7acaa78956a1b4518985edbe9ccbd5f0dbe2400833d6dfa5851ab819ff,1
5b07a9212eb4494fc6ce090d66462fd7308de848a5b9a8237f0270569972171c,2
6e787be65e8f2696bb8850f782aa1768fcb28cdcd04857f6175453e013ff4e65,3
883f669b0f3d16fd368366b0b84e162e8f63d0a3fefe27ddf774cbe6ea3348bc,1
04eb44de93c0fbf87b52db088e0a9428378ede80f14f0de71f9b4dfe96d6e428,1
7bcdf55aa42fe23191c233a382a6ea6a900a7454ba06936a4ed490cfd59b0638,1
d023094b52c108f5781f0862214d3478d5d5653e5e5ac579c4b0ed34c004923e,3
2db82d525f34922d4792ac00674ac5321863ec8a423972b8464b8b152fcfd580,5
09e40e4487be436fc90a6fbe517720bbd5233d4e888509cd142035b4744a59a4,1
cd623339b1b515b6875eb282811ee266380ef46deeb96bbc53ec80711cfdeea8,3
dfc0cc4b184e3ed360319c8ce659e003233e8ce22de5817b0a17758df3a3cbac,1
644e1a453b08fa6d4a76e271db54007087bec22f7902cfc194babe1c3a87938d,2
06b549a2bec4bf78fbf6799617961019875b7679d6ede4dee3ad63f0792ef56c,1
fc945e916d41a6a92f566f8065603e79a387d79e12e39738289cb852b8c82c6e,1
b6a8d666ffaf37b8b664dfce1a9bdffe859013adc787fac510a1f7c00a65d428,1
9c6c68fcd826ec36ffe395a76875f56f233a49c61c6f3da6c1ff4a3cc85e2683,3
64ab9e243d1de88b3c0bbc4aaef79ceacd18854fbb0dfa04912f9598b8cb3609,1
de4c3e466f7c2e4ddab5ad67db254a35b78b1762501af3d6af3ef83830e32121,3
152276489003681ca17848b2af8e87e80ffff744bc05090332d93696920652e6,2
33a99ed6430ed491ffe140639d50e8b77ff16b672dd0556b9074918953e98f17,2
88bdd68f1e5bddb74b61dc906ae5de81adf209eca91b8517a85b8720b98f9f42,16
a496e7257652158940cb96e295b3c90c39ef208e77743a4dbce3544199ca968c,1
99650d0e0a9579e435a75ffb5b3a3ec31328949edbd37e2a29444e87591311d4,3
99c6b825708830f4968b177ac15f5d2d344c48fc9614b27cdc5b89cc9e7420c3,22
3497a079d0e79926ec0a2f74eede8c85c4549c04920c27c076e3193162cb142e,2
bc8e5dac4614bb8135c6804896dd57b35fe1eb3ce2d62f668383a5af2eebfcb6,2
c5d484c9b0340bab593c89f58c42c5045bcee831f1b9a9026d2e8f0e57173d0c,2
b0685951264ef977e549bc3d791e9c88d7f7af8e8b6f903ec090b55871ef9bbb,13
cdf3e062c73607e08a840c0d2b1c55ae8e034fcbfc951acb06a828f44fb342a1,1
3092288ea2653271b76a4f0638f1d454cc716544684f3ea80cd23718a6ff12df,1
6905035b59d5178a546c4e15763a0c6b4ab324430c0a7f59d582aba2eaf3dd2a,1
07d78921722c1b554e6a2b374107df3c325d4058490da23485b6b66ecba2ee7a,2
e99d22ec623c270f894474274dd033213cac66bdb34c5a4e5f2d3574faf4dabb,5
3de27b8f8bb6ce79109d516a43dfbedc6b79817da54722522ed5a0f622b5b843,1
810fb6fac92ddf3812b4064e8dfd1da9f25714de9f4ba60e2cc36d266707bb37,51
3b236f30d14506e7ad611a404fe42f83ffb6bbf1b8e14c4882147f5af2ec81ea,4
3497f3b7f7ed34647ffd3780a493f80b45ab772f58985679513dcc8cbd02d829,1
8e1333f69904812904563990d10feb71de44642cc4ab7e53e184dd84ed5d6d17,1
d3eb9a9703510cdf767604213b92505902da78e3f0c038606c91cbf2b0216a86,1
98681b43ee025c15c82c01be8511af82aaacd8d68eb9eb2b882d90084f0caa2e,488
65c0c878f90131966580a527c5ea6c95623baa2829eb99b9e60136026d48b3a7,1
f9e213e7a1306945882ef76b57a0c12e815849ca7513dea96c9c99e8be491089,1
730f8de17c8d32bee5508dd13987df1db837dd9cdd488981f58744c16fdd2383,2
bd1ca2240f45e310e6809465f531da492f15b8826923c18e5cde67259b754568,1
683d43017b286aafc515e490d6a882fc80b8295c38c4f6c05a2581f330e511f1,2
3d71baf4a2e1d3d3e0c8932cec633f57ef00965322525b31e9c61a47c142b050,1
cb64cfa8863d77c259b002c6b37802115cacd3435b174abe68d8eb1a38ba3acb,5
056758645ab7568e29369da8300dac8eaea76ad92c508609c945b3f8ec34e3f0,1
bb032c26284c178e70a6f3afc339293be90165e2e94d8ab01b21e4c1cdccdc5a,2
09104f23c085ea23da6793c64a6190c948bf2dc54f4dac02137207b9e156936a,1
44d1f08892a76f3b234393211fa1250daaf7d3a278d489312fde7660b726ab55,3
994d8b83c5e71b711cca6e8a6d81cdfaba2ea1d5483cee19b4e7a6466b7956dd,1
0fa8b063957b62180a4947167379e4251a6b7da67b3b5b0ee919d39b19873f32,1
55e403dfd78dc95de9e56d57809a3365ece904806abb00b16a0e5b59414b0482,1
aa03e82b8f7ee524d87481db6fe23abfd5d2aed137344452087bb040350f0c2e,2
ad378b57583fc97fda2d3c0e558df4d266ff7788b541c45279d79458dc4a17bb,13
b85da00d7436f44df9094ad4ec56573fa2f56ea360f5f2e60f3ab8b5686ca306,1
0e55bd68b24208ff3890b03cb0a7db99b2d0ee163175018b9d14e83c3b1a0542,1
44a3f588aeec69bfe6ed8ced09c77ee39dc862df952ba47c9112635d4dfbd6c1,1
77b1c63a328bc329340a20f66f6575009cce1c00988b467b4a2c3239b493bd3b,2
51c0f3792565134f4c0e130e1bfd974b2aa074ecd568a6f21fd7e3c999cf5638,1
2191cffa953de1648d0049713327fe4abe7d4a87a535adbd554d023651e40a34,2
b4d2c284f58a06729213509fa365e608d29c7ca9eb07801f07e28e1542f62968,1
050d19baffb48ab0f86d4c199f2254c690241ab81e7d2faace6bbc242e100d6e,14
ea84cf08737838e9ec573158329ce827df9e1ca8b1d30cd0c2a5c4b5d64488dd,6
79c14994d34d8aa16e3d2a8e8c55a2f4e071c89e8f478d4c6cf7c5620d717415,1
c76cd378f44a3a914d94b85252583b82ac6e5c5c81b41f03cb3d2bc2f57603f9,1
fe5f36a8fd90c4c939beae1d3a8e2086fa882178031a1ccf44a080ace54d5554,1
ff1d08c0bf0e75782b81873444e36538f3996d5240f9c698002e7078b5c8f78d,2
8d2c8276871e5ac47c0671720c7e4f0ece1caedb81c14900e041a559c5d3b729,2
b31be8f4e4cb153a6e68c0a4c8c7881fe75ea446e57c6ad753216e50c341a1c8,16
ea7f27ce554eabac797e6c827397803f56f7b4d79f5c094f12ce667ba726b99b,2
d647259ff112fb3a471a9ba731ca73560e0a71e6a1981dd5017a07122ab9cf89,2
6ccd4ad20271a4b40608d9527d162564a2ca1782c389aee54c3c1260be7d072d,1
baa502c0791aafe7f0591e1beffc26d0c8df37a8766886514b27fcd2c1375998,3
ee0dc9ed1f823360da577c9bf198aed8ff31f1dfe0da2dac55d89bcff63c4172,3
f623f4e225e9f529cbe36a0709ffbe723e0dffb5d8ae739a7b04fa5c79f9ca87,75
a8a4d4c4f6329eb91c353197e2e3ebef4b42f1ba996bb9bc7c4c7d9de1e27a93,5
e17a2dd979c188b6417815d309fb128ac268e5087ec8a510989d019b5fc84e57,1
4fa5b39b1f6796dc7242c6cf34a4027ed165917b62ccd389ea4754a1ff217d74,1
fe91a2e508fd678da687d8f39448e72fca93eea9e5cd2fab98b1c5cd235eb8c0,1
85a8ef419ee2c9e0ff2ee28399870554852727eb485988da0ae7826a1e233412,6
a6e2fe2613270767cd5fb82a6d19390ffc38c621f04dc2ea1579a44f2e8d8396,1
acf4b3eb43d2279e2db61d9b14baa85b768b39c8873cb88661cb65c46f9307ef,2
90fe5c1981c53f17b5a36fe2c2d4cecdc6b9e556b59e9985c7d29d1a8db43d41,1
5fdb4c004adeedd43f052c820e5518a402e096b03582ea1a3ac2a9823c5f9e62,15
367dc4c092a6a994ecb751656faf56c3e635b9eb623a655ac4200611ec0c0b0a,1
c81f5a64ff87fbd0da59fadf0dca057d4ea40fc7c93f308cb046578a98687608,1
fdff7431c53f1e457002091854c375e43b0edf1cd6dba1cd7a277c0dfb285804,5
b0ce0059ac9bd6df4791e908ade22da14d168d9cbc93afb86da0dc011304346f,2
8dfa053ba3b6caf8319033466b915ccbebfadf7ea87882bd23d64556defb4d88,2
81d72f4526c51824e5e637f466d40f1fb1d6826d77f477bfdcfea0c89f3b5635,1
913fa241eac90087120bedeb9ea2a13cc812a68efc8415593aad20c28aeac542,1
399cfc42a7fbb103532f9785f49d4792ab50988e97c6c07de88936bf49207a02,1
9c79c492541d575678d8d27be0238097aa26f50db7de14570748a5b834a6e3f4,2
58712564ce96d3c09029c178bcdfef1de904618d8cc733f70887f0b30fd8b4cc,1
d83a6538925979de50897daed718d876802f62c9a909cd8086405fbe28c320b2,4
0c4461e98c966f86d3b39484eed118aa65049f2d0d7847aba39ea0e7791dbf21,1
d37e5c8ad1c9fa6f030068832a3d5f2c1013c30ae8284c1b4dd72a76523bccda,1
bc0b94f276b64a103f4a5c860a69630aede5e39a01fd12679b282db96d528f26,1
7fefb3109531a9314c2c55517f231d5228ed81d1842ed682293b1043aa419575,1
9f64242f58588b406597839396ed718381eb1cd6c74dda384824bc7c1780026a,2
d508e93da2e43286d62ea9e91ab87904eb75db0a9fb1ca43953eed7d394bf4e7,2
5f0e497d824716085ef9ad8cfe0c27a2bce2098e2603306db64fa6135e421be0,2
2a96b52c15cab9eeadd384a38447d205e9a929ed48f11dfb8c986047c0247526,1
84876c3d937653a1030b15a3b0e0c78cae49e1091827021332aee83ca69efa4f,1
b57ca6f69662064bc62adb4b65f374128ccac2e18c49711dc8b0c261b6aa844f,1
50d1ef47d51eff5cbb3b213f26131185c4a6feeec065732375a2adf448e1ac7b,3
ad43c427ecd0c09759fb03c9184eaf846e4b2bdda726e0e64e996c77d79bf145,2
85e81fb7cd46b55582932bee9fc842e698d228e636c1e258e0ddd800a3ac32c2,2
4ac9e3e28a99cdfd94e9c1ac02f78151f85643dee4ca0e11c439868074b6a6b9,9
549031a86112c2a884b8a3212bed03e0626883a087deb709f7d9fb1107f72a6e,1
5c73a9855e3ead42b6eccddd017d2a6c5d9ec39988df70c6d506091feb8f7b79,1
e3a96e78db64dc1c6b5abef2c6a1eb2070bb49b14aabffc2299cfeecd7066aba,7
b0641e0a09a4fa3d966f84df244f7bfe3d53dd2416d2ce8e4e0d2e82f9507de4,7
a551fba31040e2d6b318f4fe0b10c69d600ad87fb3aa95f44caf1cbb1cae1345,3
4cdd74cbb57ba308c912eec54d065b10f4f39bc6fd8bf9b193694290939c0d5e,1
90dfc16ad0c91b3764f957a85fa9302d6399d5a14ba6f996d1a70131518fe186,10
c945c56a5ad7aaf2f692d02f4604eb79e95c2cc99219bdaac1982e1e914d1fa6,216
b6cc5ef3b957be81bc94b4d6e4e2ac5a6b17f69bc72849575c9f2f79012d649f,3
c42f194605e53fd028239d8d811b90396545e6aa265b204b24da885058d3a5b8,1
d095d7e16cee09af62dbe4ce12152810fd3012c1d9445aa4d60b537dbff075b1,1
6c20a5a2211bb25c6ba8bd1a426f607dd79ae5430a431fec43722b1ea89b5ba1,3
d96803b5abb19bb8076eb5a96268473e830c3d6831d58b00378a8e22c95ea922,6
76e202476dadae78d62354390da19ea52622efb723701ca25f986327ef449dc7,5
96ea12f37f6b9070ff8690afdb5b12891ea5eac6799434456405ae26854a33b8,4
bc68ee9c6317c2225ed282fc77cccc47d1fe0bf91be3b86bc09d6fb449c91b2c,1
b8b66e7f42bfb1ea3fc9a04f6c313e350815b53b5786bfdc97519d89365c1db9,1
71ac760baed8080a5ffcc7f4a041f9dcba43fc82f6bb986b08558735ec0eec08,7
e4336ce55bb2b3140a90ec7722859a20ad823b70afff146ae6e13b9024f5199f,6
0dda5f0a5d1bd5c549f049a9fc63c78cdc0611d5542e196c42ec637de78917f0,1
fb8f74dc7824845f94ad7bce96f0f9c2e03763e9714a5403c64fcb7608533552,1
925dbaef1f62e5aff368a47f7f39ea3887e9f8599d081aaf7057dff877249fc3,3
b477035f247753a14abc029d569e887ad5a36c5e3e009ae00c59a7ea2c9418af,2
02d3951d8d303eaeaff9b245541314ae46c08986c8e3040806d2e0cba072b3df,1
ad96be5494f0f6274bd910f747969ca2e25e9819f7a935f0d79e9fde27b2faf9,1
e3ac0ae2c51cd6d713e022a0ea88350a07469e3b3b7d5e43b8f8d40a1ec1e7d3,5
69c1bfa00d14b2b061b452794a4818d2323e4f4b59cdb5a75cf6d619256a3b35,3
bc7128d5afa15dd23f2c0a3fe4f1ef969a0e3437dfe79161837744c2ecca6c09,6
81f932d095addabb7ae2dcb8399a5e60c3510cb4bcba5f982ee866601e03c11e,1
a6d58354e327ea779c4970386c4ca7f525aa0268284a86936ae56d78c74fe3d2,1
c1c6eb37aa9a166e2e8f928081e5e66dda50459975e2d424de3a128303d6c3fd,2
1cd5e3ba727f376040685dfae36220ee3bf2f0c01218da935f47d48c72036723,2
485f7a7a89e875075f8189905c475962c7dc6422240ef395066e8f059eeed1ae,1
ac68f13e40c69e75840a961a41eb7470ff80cfff68e2a0ed0d2121affd981e78,5
91974c913a78d606bf0d1f6e034c7c1926d5005eeb9d589465376ddc9bf164a2,1
0d5d3c9c0d8bdab152e502f98df72ae73c29ab3e3ec3dd6af93ff9f12bcb89d1,12
3612697275393fa0548c9df5dc5c2dde0e5a6276bdd140cdf11b402da43ed98d,24
722db2e6076936abb156782f03f4e88f4f8ab1555cfcd631a7b8f1e46571d60f,5
f785ada5482c4edd5e301784882d88764810cbd2c25a38eff4affc1843fdf2e4,2
d3d579f382f525bd77dfa3cd1f99f359a7ba5e0124b8e079f6a9a8c3755431fa,1
173d7e967f6fe0d94c33f0f2483abbf44a915b0c0d9f76df0997ffc38508edea,4
57208324399617958c82341c90310183c5cd72eceb65721cfb559c4ca0d1c2ea,1
b2d08b6af09d041b65b36e66212ffe04c1896aa07c69ecc886fb85c776b663a1,1
dcf7cb7c98a63e4e1834c988057d5016f155d2454ef702d201ee2778a0cf4405,1
789c26835b3d5e7bb7702d4a002892e3f5c8519473300dc487130ebc7485bf97,1
1b10fd5328525429928530bacdec43f5a8a054eb63a9d5ec69254e061cc4a9c0,1
0a055e9e49174f20a82c64504bff43d4852714b585afe84eb86430f1a2b59fd0,1
ec887f49f8634552101b6d9b7097e3eda49bc6989d61798f5dee73122a9b2996,9
0f3f4f9ad6fb3df528e1c7e2812f10fe5a6a2983ded04bbc74c9ef79357166b0,2
572cc8a14dc7fccfa0ff1833ecc5b9b2451bda74584e4e1bda9cb5bcc423d5c9,1
a9b6640369cd5e7d61ccc567c9e73d60f88450c7e3e8dd5a09faeed10ea54ac7,2
4c6099ef0746c6598366db76997c110c83f7babaff42ebf4ffc14aeb41647475,1
80a8235ab1d3c0694184ee7e897f750e05d2d6314d0e71fd9d35370b4555da06,2
56e6a59fe779a3b62ca70750bc8c0191cc5a50516f8975b0d8fa9f7051104cab,17
3526fd9bb575a2f93b9f56550155da744c601fe9561d844c005574fabc7929ea,10
b5d7010cdc3624a704c3cdafcd68e953e148cd403abd75f10665293bb924b464,14
9da353afc3fbd4a3f7b0717f29ba47a45b89cc692c3b3beef1e342da2152a4a5,13
7afaebf117e84d8159582830b92c292d5ecd8425aa27fb4f1763e9810472c037,14
e9de4c8aa5aa7b7f69d8ba0a7674ac9ab09478ad0f87c17289427d36814e99ae,11
d564046de6629a1e2b3024e7af0c688eb36a3f7a7c167d1542355b6c5f4d7696,15
4d18c0d55170d9c1a524992d1d4a1888cd24c19d9127b1031f91387114719a1c,13
17d9b9264d029f4436883a2c4dc8da8e6848ebe3fc616649a5a139832e28086e,17
403d3c951ec6c1a9ab5f1410d556ca1f88b5e7c8f5f281dd89ecbbf5a52eca51,14
cd638b31326af4dd8e923234e3e8ad003c43dbe6cdbdffe7612db720b1bceb39,14
63716cc0eec3632cef3b504b4b802465559a0da17879f3052c9b47e2b5ead329,14
91931cda23a31355d00fe2f2231b505d5d4bb8dc13ae34a1a99a85238d2fc0e7,6
e85611a7b2aacb7c252b3db83defbc21847c2f4aa923af4edf5fd3fb676fb156,5
c46a25aefe4f88fa08b22a16726d7228d75d11b516b9eb3e763d2d3fb040fd97,3
d74d72713a71637239e2680f681c8c06ed23b7cccdcd8ae49c6dd8e8af4d3549,1
6d4655a3750d64bd64deb15e1ab93ee4ee1645c05a14613b4b30deda33cfe727,1
0338e785d6fa46a5042402331faabde8eb480b2ee34af78033600e99a5365534,1
0344eb8d9eb67224fb3ae91ed434c5724d81d2bdaf3d9657d133db876f3e3d87,1
